Date,Region,General Ledger Account,Transcation Type,Customer Number,Item Category,Budget
16/08/2019,EUR,10100,STD,431385,Tire,93.48
16/08/2019,EUR,10100,STD,499910,Tire,521.6
16/08/2019,SAM,10100,RTN,8000,Drivetrain,-341.53
16/08/2019,SAM,10100,STD,3049,Tire,329.46
16/08/2019,SAM,10100,STD,4050,Axle,"13,032.88"
16/08/2019,SAM,10100,STD,4050,Chains,"3,413.34"
16/08/2019,SAM,10100,STD,4050,Drivetrain,"7,345.26"
16/08/2019,SAM,10100,STD,4050,Pedal,817.5
16/08/2019,SAM,10100,STD,4050,Tire,"12,023.90"
16/08/2019,SAM,10100,STD,8000,Axle,431.57
16/08/2019,SAM,10100,STD,8000,Drivetrain,372
16/08/2019,SAM,10100,STD,12015,Axle,"3,298.32"
16/08/2019,USA,10100,STD,110120,Tire,"4,498.80"
16/08/2019,USA,10100,STD,112020,Tire,"18,084.12"
17/08/2019,AUZ,10100,STD,110100,Axle,"1,529.91"
17/08/2019,AUZ,10100,STD,110100,Other,253.89
17/08/2019,AUZ,10100,STD,110101,Other,4.6
17/08/2019,AUZ,10100,STD,110102,Other,11.8
17/08/2019,AUZ,10100,STD,110104,Axle,"1,484.04"
17/08/2019,AUZ,10100,STD,110104,Other,34.2
17/08/2019,AUZ,10100,STD,230220,Axle,"7,702.24"
17/08/2019,AUZ,10100,STD,230220,Other,84.24
17/08/2019,AUZ,10100,STD,230225,Other,13.5
17/08/2019,AUZ,10100,STD,230730,Axle,"110,593.80"
17/08/2019,AUZ,10100,STD,230730,Pedal,"5,145.96"
17/08/2019,AUZ,10100,STD,230730,Tire,"89,904.24"
17/08/2019,AUZ,10100,STD,232530,Axle,"15,936.80"
17/08/2019,AUZ,10100,STD,232530,Tire,"3,120.64"
17/08/2019,AUZ,10100,STD,232560,Axle,"3,269.76"
17/08/2019,AUZ,10100,STD,232560,Pedal,"1,695.69"
17/08/2019,EUR,10100,RTN,400900,Axle,-876.96
17/08/2019,EUR,10100,RTN,420000,Axle,-59.67
17/08/2019,EUR,10100,STD,120100,Other,674.65
17/08/2019,EUR,10100,STD,200025,Axle,"7,247.10"
17/08/2019,EUR,10100,STD,200025,Pedal,"15,547.67"
17/08/2019,EUR,10100,STD,200115,Tire,181.45
17/08/2019,EUR,10100,STD,200375,Axle,"1,432.01"
17/08/2019,EUR,10100,STD,200375,Drivetrain,"1,910.40"
17/08/2019,EUR,10100,STD,200375,Pedal,136.73
17/08/2019,EUR,10100,STD,200375,Tire,"1,460.44"
17/08/2019,EUR,10100,STD,400900,Axle,"34,849.21"
17/08/2019,EUR,10100,STD,400900,Drivetrain,"2,705.92"
17/08/2019,EUR,10100,STD,400900,Tire,"12,432.16"
17/08/2019,EUR,10100,STD,400955,Axle,"14,253.80"
17/08/2019,EUR,10100,STD,400955,Chains,43.6
17/08/2019,EUR,10100,STD,400955,Drivetrain,427.8
17/08/2019,EUR,10100,STD,400955,Tire,"16,664.65"
17/08/2019,EUR,10100,STD,420000,Axle,"6,432.45"
17/08/2019,EUR,10100,STD,420000,Drivetrain,437.1
17/08/2019,EUR,10100,STD,420000,Tire,"13,225.00"
17/08/2019,EUR,10100,STD,431475,Axle,192.03
17/08/2019,EUR,10100,STD,433010,Axle,387.6
17/08/2019,EUR,10100,STD,433070,Axle,482.4
17/08/2019,EUR,10100,STD,499905,Tire,78.85
17/08/2019,EUR,10100,STD,499910,Tire,328.83
17/08/2019,MEA,10100,STD,999998,Tire,"10,685.80"
17/08/2019,SAM,10100,CRD,2095,Tire,"-25,021.45"
17/08/2019,SAM,10100,CRD,16008,Tire,"-1,199.52"
17/08/2019,SAM,10100,RTN,6010,Axle,"-1,797.44"
17/08/2019,SAM,10100,RTN,6010,Drivetrain,-104.34
17/08/2019,SAM,10100,RTN,6010,Pedal,-24.3
17/08/2019,SAM,10100,RTN,6010,Tire,"-1,690.80"
17/08/2019,SAM,10100,STD,8000,Axle,903.76
17/08/2019,SAM,10100,STD,8000,Chains,233.16
17/08/2019,SAM,10100,STD,8000,Drivetrain,452.64
17/08/2019,SAM,10100,STD,8000,Tire,"1,184.04"
17/08/2019,SAM,10100,STD,14020,Axle,"1,442.40"
17/08/2019,SAM,10100,STD,14020,Bearing,51.6
17/08/2019,SAM,10100,STD,14020,Drivetrain,"1,877.00"
17/08/2019,SAM,10100,STD,14020,Pedal,439.52
17/08/2019,SAM,10100,STD,14020,Tire,"1,768.20"
17/08/2019,SAM,10100,STD,14050,Axle,216
17/08/2019,SAM,10100,STD,17140,Tire,"16,800.00"
17/08/2019,SAM,10100,STD,17145,Tire,"1,246.34"
17/08/2019,USA,10100,STD,112020,Tire,"27,213.60"
18/08/2019,AUZ,10100,STD,110100,Other,39.22
18/08/2019,AUZ,10100,STD,110101,Other,54.6
18/08/2019,AUZ,10100,STD,110102,Other,79.04
18/08/2019,AUZ,10100,STD,110104,Other,42.92
18/08/2019,AUZ,10100,STD,110215,Other,649.52
18/08/2019,AUZ,10100,STD,230220,Other,204.88
18/08/2019,AUZ,10100,STD,231460,Tire,"5,336.64"
18/08/2019,AUZ,10100,STD,232940,Tire,"3,710.50"
18/08/2019,AUZ,10100,STD,233020,Drivetrain,"42,817.50"
18/08/2019,AUZ,10100,STD,233020,Tire,"137,501.10"
18/08/2019,EUR,10100,RTN,420000,Axle,-56.76
18/08/2019,EUR,10100,STD,120100,Other,121.68
18/08/2019,EUR,10100,STD,200025,Axle,"30,448.06"
18/08/2019,EUR,10100,STD,200115,Axle,79.06
18/08/2019,EUR,10100,STD,200115,Tire,301.28
18/08/2019,EUR,10100,STD,200310,Axle,684.25
18/08/2019,EUR,10100,STD,200310,Chains,20.4
18/08/2019,EUR,10100,STD,200310,Drivetrain,338.66
18/08/2019,EUR,10100,STD,200310,Pedal,43.46
18/08/2019,EUR,10100,STD,200310,Tire,"35,794.00"
18/08/2019,EUR,10100,STD,400955,Axle,"9,317.00"
18/08/2019,EUR,10100,STD,400955,Drivetrain,608.22
18/08/2019,EUR,10100,STD,400955,Tire,"10,488.49"
18/08/2019,EUR,10100,STD,420000,Axle,"1,804.20"
18/08/2019,EUR,10100,STD,420000,Tire,"6,976.80"
18/08/2019,EUR,10100,STD,431340,Tire,162.68
18/08/2019,EUR,10100,STD,431675,Axle,205.87
18/08/2019,EUR,10100,STD,433160,Axle,259.72
18/08/2019,MEA,10100,STD,110025,Other,"8,290.04"
18/08/2019,MEA,10100,STD,311115,Tire,"46,860.66"
18/08/2019,MEA,10100,STD,999998,Tire,"112,840.65"
18/08/2019,SAM,10100,STD,1077,Axle,"61,859.07"
18/08/2019,SAM,10100,STD,1077,Chains,"3,698.34"
18/08/2019,SAM,10100,STD,1077,Drivetrain,"1,897.56"
18/08/2019,SAM,10100,STD,1077,Pedal,467.62
18/08/2019,SAM,10100,STD,1077,Tire,"354,373.65"
18/08/2019,SAM,10100,STD,2095,Axle,"1,387.20"
18/08/2019,SAM,10100,STD,2095,Drivetrain,698.54
18/08/2019,SAM,10100,STD,2095,Tire,"4,862.62"
18/08/2019,SAM,10100,STD,3049,Tire,"62,229.25"
18/08/2019,SAM,10100,STD,8000,Axle,"1,628.90"
18/08/2019,SAM,10100,STD,8000,Chains,105.78
18/08/2019,SAM,10100,STD,8000,Drivetrain,608.44
18/08/2019,SAM,10100,STD,8000,Pedal,863.3
18/08/2019,SAM,10100,STD,8000,Tire,"10,464.96"
18/08/2019,SAM,10100,STD,14020,Axle,"7,622.36"
18/08/2019,SAM,10100,STD,14020,Chains,597.87
18/08/2019,SAM,10100,STD,14020,Other,14.7
18/08/2019,SAM,10100,STD,14020,Pedal,"2,047.02"
18/08/2019,SAM,10100,STD,14020,Tire,"8,571.16"
18/08/2019,SAM,10100,STD,16008,Axle,"6,924.61"
18/08/2019,SAM,10100,STD,16008,Chains,"2,590.87"
18/08/2019,SAM,10100,STD,16008,Tire,"171,424.08"
18/08/2019,USA,10100,STD,110091,Tire,"34,062.08"
19/08/2019,AUZ,10100,STD,110102,Other,101.6
19/08/2019,AUZ,10100,STD,110104,Other,44.07
19/08/2019,AUZ,10100,STD,230220,Other,64.08
19/08/2019,AUZ,10100,STD,231460,Axle,"176,997.60"
19/08/2019,AUZ,10100,STD,231460,Drivetrain,"21,315.44"
19/08/2019,AUZ,10100,STD,231460,Pedal,"8,393.00"
19/08/2019,AUZ,10100,STD,231460,Tire,"20,044.96"
19/08/2019,AUZ,10100,STD,232480,Tire,"9,177.92"
19/08/2019,EUR,10100,RTN,420000,Tire,-69.72
19/08/2019,EUR,10100,STD,120100,Other,192.8
19/08/2019,EUR,10100,STD,200310,Axle,"33,582.44"
19/08/2019,EUR,10100,STD,200310,Chains,"1,178.52"
19/08/2019,EUR,10100,STD,200310,Drivetrain,"16,724.80"
19/08/2019,EUR,10100,STD,200310,Pedal,"12,230.82"
19/08/2019,EUR,10100,STD,200310,Tire,"8,959.02"
19/08/2019,EUR,10100,STD,400900,Axle,"20,914.20"
19/08/2019,EUR,10100,STD,400900,Chains,171.1
19/08/2019,EUR,10100,STD,400900,Drivetrain,"4,020.38"
19/08/2019,EUR,10100,STD,400900,Tire,"20,860.35"
19/08/2019,EUR,10100,STD,400955,Axle,"16,669.32"
19/08/2019,EUR,10100,STD,400955,Chains,47.6
19/08/2019,EUR,10100,STD,400955,Drivetrain,"1,296.42"
19/08/2019,EUR,10100,STD,400955,Tire,"9,169.70"
19/08/2019,EUR,10100,STD,420000,Axle,"7,535.00"
19/08/2019,EUR,10100,STD,420000,Tire,"14,966.64"
19/08/2019,EUR,10100,STD,431565,Tire,292.5
19/08/2019,EUR,10100,STD,431678,Axle,195.36
19/08/2019,EUR,10100,STD,499910,Tire,317.4
19/08/2019,MEA,10100,STD,110016,Bearing,50.6
19/08/2019,MEA,10100,STD,110025,Other,"33,145.20"
19/08/2019,MEA,10100,STD,111310,Tire,"215,040.42"
19/08/2019,SAM,10100,RTN,4050,Axle,-136.96
19/08/2019,SAM,10100,RTN,4050,Tire,-182.04
19/08/2019,SAM,10100,RTN,14020,Drivetrain,"-17,366.82"
19/08/2019,SAM,10100,STD,4004,Other,50.35
19/08/2019,SAM,10100,STD,16008,Axle,"3,090.54"
19/08/2019,SAM,10100,STD,16008,Chains,471.24
19/08/2019,SAM,10100,STD,16008,Tire,"74,974.90"
19/08/2019,USA,10100,STD,110300,Tire,"31,892.72"
20/08/2019,AFR,10100,STD,310090,Other,143.55
20/08/2019,AUZ,10100,STD,110100,Axle,"7,716.50"
20/08/2019,AUZ,10100,STD,110101,Other,448
20/08/2019,AUZ,10100,STD,110102,Other,22.26
20/08/2019,AUZ,10100,STD,110104,Other,52.25
20/08/2019,AUZ,10100,STD,111180,Axle,"3,455.76"
20/08/2019,AUZ,10100,STD,111180,Tire,"12,265.11"
20/08/2019,AUZ,10100,STD,230220,Axle,"17,460.17"
20/08/2019,AUZ,10100,STD,230220,Other,125.4
20/08/2019,AUZ,10100,STD,232530,Tire,"6,524.60"
20/08/2019,EUR,10100,STD,110250,Tire,"3,170.81"
20/08/2019,EUR,10100,STD,120100,Other,285.95
20/08/2019,EUR,10100,STD,200115,Axle,"10,155.39"
20/08/2019,EUR,10100,STD,200115,Chains,21.63
20/08/2019,EUR,10100,STD,200115,Drivetrain,"3,958.08"
20/08/2019,EUR,10100,STD,200115,Pedal,"1,320.80"
20/08/2019,EUR,10100,STD,200115,Tire,"194,606.82"
20/08/2019,EUR,10100,STD,400955,Axle,"13,047.48"
20/08/2019,EUR,10100,STD,400955,Chains,144.2
20/08/2019,EUR,10100,STD,400955,Tire,"16,049.46"
20/08/2019,EUR,10100,STD,420000,Axle,"6,288.98"
20/08/2019,EUR,10100,STD,420000,Chains,21.4
20/08/2019,EUR,10100,STD,420000,Tire,"10,782.35"
20/08/2019,EUR,10100,STD,431530,Axle,46.98
20/08/2019,EUR,10100,STD,431635,Tire,565.44
20/08/2019,EUR,10100,STD,433290,Axle,126.9
20/08/2019,EUR,10100,STD,499910,Tire,209.16
20/08/2019,MEA,10100,STD,110015,Bearing,93.24
20/08/2019,MEA,10100,STD,999998,Tire,"10,637.31"
20/08/2019,SAM,10100,CRD,2095,Tire,"-9,788.80"
20/08/2019,SAM,10100,RTN,8000,Axle,-207.06
20/08/2019,SAM,10100,RTN,8000,Tire,-716.04
20/08/2019,SAM,10100,STD,2095,Chains,177.67
20/08/2019,SAM,10100,STD,2095,Drivetrain,985.6
20/08/2019,SAM,10100,STD,2095,Tire,"5,004.86"
20/08/2019,SAM,10100,STD,3049,Axle,"3,061.80"
20/08/2019,SAM,10100,STD,3049,Tire,"5,375.68"
20/08/2019,SAM,10100,STD,3450,Axle,"1,940.64"
20/08/2019,SAM,10100,STD,8000,Axle,"8,219.40"
20/08/2019,SAM,10100,STD,8000,Chains,"2,417.36"
20/08/2019,SAM,10100,STD,8000,Drivetrain,"34,374.82"
20/08/2019,SAM,10100,STD,8000,Pedal,"3,404.15"
20/08/2019,SAM,10100,STD,8000,Saddle,703.97
20/08/2019,SAM,10100,STD,8000,Tire,"37,753.30"
20/08/2019,USA,10100,STD,110045,Other,"4,399.12"
20/08/2019,USA,10100,STD,110091,Tire,"50,232.00"
20/08/2019,USA,10100,STD,110093,Tire,"71,494.12"
20/08/2019,USA,10100,STD,110120,Tire,"6,915.15"
21/08/2019,AUZ,10100,STD,110101,Other,39.78
21/08/2019,AUZ,10100,STD,110102,Other,39.84
21/08/2019,AUZ,10100,STD,110104,Axle,"1,877.40"
21/08/2019,AUZ,10100,STD,110104,Other,37.8
21/08/2019,AUZ,10100,STD,230220,Other,165.9
21/08/2019,AUZ,10100,STD,232530,Axle,"183,741.25"
21/08/2019,AUZ,10100,STD,232530,Pedal,"35,047.32"
21/08/2019,AUZ,10100,STD,232530,Tire,"126,120.76"
21/08/2019,EUR,10100,STD,120100,Other,42.14
21/08/2019,EUR,10100,STD,400900,Axle,"75,180.72"
21/08/2019,EUR,10100,STD,400900,Drivetrain,"8,441.52"
21/08/2019,EUR,10100,STD,400900,Tire,"28,932.12"
21/08/2019,EUR,10100,STD,400955,Axle,"15,859.36"
21/08/2019,EUR,10100,STD,400955,Chains,119
21/08/2019,EUR,10100,STD,400955,Drivetrain,658.44
21/08/2019,EUR,10100,STD,400955,Tire,"25,604.64"
21/08/2019,EUR,10100,STD,420000,Axle,"5,239.80"
21/08/2019,EUR,10100,STD,420000,Drivetrain,525.45
21/08/2019,EUR,10100,STD,420000,Tire,"9,724.00"
21/08/2019,EUR,10100,STD,431620,Axle,59.59
21/08/2019,EUR,10100,STD,431678,Axle,46.4
21/08/2019,EUR,10100,STD,431678,Tire,152.72
21/08/2019,EUR,10100,STD,433060,Axle,64.32
21/08/2019,EUR,10100,STD,433100,Axle,374
21/08/2019,EUR,10100,STD,433210,Axle,199.98
21/08/2019,EUR,10100,STD,433300,Axle,107.1
21/08/2019,MEA,10100,STD,111112,Bearing,988.88
21/08/2019,MEA,10100,STD,311116,Drivetrain,991.34
21/08/2019,MEA,10100,STD,311116,Tire,"33,501.78"
21/08/2019,SAM,10100,CRD,2095,Drivetrain,"-1,330.02"
21/08/2019,SAM,10100,RTN,4050,Tire,-145.8
21/08/2019,SAM,10100,RTN,8000,Tire,-366.12
21/08/2019,SAM,10100,STD,1077,Axle,"14,824.32"
21/08/2019,SAM,10100,STD,1077,Chains,459.91
21/08/2019,SAM,10100,STD,1077,Drivetrain,93.12
21/08/2019,SAM,10100,STD,1077,Pedal,53.68
21/08/2019,SAM,10100,STD,1077,Tire,"42,845.95"
21/08/2019,SAM,10100,STD,3049,Tire,"6,904.94"
21/08/2019,SAM,10100,STD,3450,Axle,"7,536.90"
21/08/2019,SAM,10100,STD,8000,Chains,53.82
21/08/2019,SAM,10100,STD,8000,Drivetrain,936.28
21/08/2019,SAM,10100,STD,8000,Pedal,57.04
21/08/2019,SAM,10100,STD,14020,Axle,"23,339.68"
21/08/2019,SAM,10100,STD,14020,Chains,"1,321.14"
21/08/2019,SAM,10100,STD,14020,Drivetrain,"1,666.35"
21/08/2019,SAM,10100,STD,14020,Pedal,"7,299.25"
21/08/2019,SAM,10100,STD,14020,Tire,"20,240.21"
21/08/2019,SAM,10100,STD,16008,Axle,"5,175.17"
21/08/2019,SAM,10100,STD,16008,Chains,607.88
21/08/2019,SAM,10100,STD,16008,Tire,"24,736.14"
21/08/2019,USA,10100,STD,110093,Tire,"1,874.04"
21/08/2019,USA,10100,STD,112020,Tire,"4,738.14"
22/08/2019,AUZ,10100,STD,110101,Other,77
22/08/2019,AUZ,10100,STD,230220,Axle,"3,542.07"
22/08/2019,AUZ,10100,STD,230220,Other,114.39
22/08/2019,AUZ,10100,STD,232530,Axle,"211,765.19"
22/08/2019,AUZ,10100,STD,232530,Tire,"232,409.96"
22/08/2019,AUZ,10100,STD,232610,Tire,"18,861.84"
22/08/2019,AUZ,10100,STD,232770,Tire,"104,080.91"
22/08/2019,EUR,10100,RTN,420000,Axle,-64.32
22/08/2019,EUR,10100,RTN,433360,Axle,-113.9
22/08/2019,EUR,10100,STD,110250,Chains,478.06
22/08/2019,EUR,10100,STD,110250,Tire,"20,486.62"
22/08/2019,EUR,10100,STD,120100,Other,103.79
22/08/2019,EUR,10100,STD,200115,Axle,"4,628.56"
22/08/2019,EUR,10100,STD,200115,Tire,"1,988.68"
22/08/2019,EUR,10100,STD,200375,Axle,240.72
22/08/2019,EUR,10100,STD,200375,Tire,686.56
22/08/2019,EUR,10100,STD,400900,Axle,"113,644.96"
22/08/2019,EUR,10100,STD,400900,Drivetrain,"4,637.68"
22/08/2019,EUR,10100,STD,400900,Tire,"48,065.44"
22/08/2019,EUR,10100,STD,400955,Axle,"14,665.56"
22/08/2019,EUR,10100,STD,400955,Chains,127.2
22/08/2019,EUR,10100,STD,400955,Drivetrain,936.32
22/08/2019,EUR,10100,STD,400955,Tire,"14,760.72"
22/08/2019,EUR,10100,STD,420000,Axle,"6,179.18"
22/08/2019,EUR,10100,STD,420000,Drivetrain,465
22/08/2019,EUR,10100,STD,420000,Tire,"10,647.45"
22/08/2019,EUR,10100,STD,431195,Axle,96.76
22/08/2019,EUR,10100,STD,431215,Tire,87.74
22/08/2019,EUR,10100,STD,431220,Axle,162.62
22/08/2019,EUR,10100,STD,431220,Tire,172.78
22/08/2019,EUR,10100,STD,431295,Axle,224.2
22/08/2019,EUR,10100,STD,433070,Axle,360.76
22/08/2019,EUR,10100,STD,433360,Axle,495.9
22/08/2019,EUR,10100,STD,433381,Axle,56.28
22/08/2019,EUR,10100,STD,499905,Tire,364.5
22/08/2019,EUR,10100,STD,499910,Tire,526.44
22/08/2019,MEA,10100,STD,110010,Bearing,"1,471.68"
22/08/2019,SAM,10100,STD,4050,Axle,"1,988.16"
22/08/2019,SAM,10100,STD,4050,Drivetrain,"4,583.25"
22/08/2019,SAM,10100,STD,14020,Axle,"1,004.34"
22/08/2019,SAM,10100,STD,14020,Drivetrain,"5,316.30"
22/08/2019,SAM,10100,STD,14020,Other,32.1
22/08/2019,SAM,10100,STD,14020,Tire,"4,508.64"
23/08/2019,AUZ,10100,STD,110100,Other,31.15
23/08/2019,AUZ,10100,STD,110101,Other,140.76
23/08/2019,AUZ,10100,STD,110104,Axle,"1,890.90"
23/08/2019,AUZ,10100,STD,230220,Other,170.91
23/08/2019,EUR,10100,STD,110250,Pedal,"2,840.88"
23/08/2019,EUR,10100,STD,120100,Other,132.5
23/08/2019,EUR,10100,STD,200115,Tire,944.46
23/08/2019,EUR,10100,STD,200375,Axle,780.83
23/08/2019,EUR,10100,STD,200375,Drivetrain,546.84
23/08/2019,EUR,10100,STD,200375,Tire,"1,119.36"
23/08/2019,EUR,10100,STD,400900,Axle,"47,308.40"
23/08/2019,EUR,10100,STD,400900,Tire,"17,079.92"
23/08/2019,EUR,10100,STD,400955,Axle,"17,454.17"
23/08/2019,EUR,10100,STD,400955,Chains,133.95
23/08/2019,EUR,10100,STD,400955,Drivetrain,735.63
23/08/2019,EUR,10100,STD,400955,Tire,"29,542.26"
23/08/2019,EUR,10100,STD,420000,Axle,"4,419.54"
23/08/2019,EUR,10100,STD,420000,Tire,"12,010.77"
23/08/2019,EUR,10100,STD,433100,Axle,351.9
23/08/2019,EUR,10100,STD,433360,Axle,250.17
23/08/2019,EUR,10100,STD,499910,Tire,276.36
23/08/2019,MEA,10100,STD,110010,Bearing,563.89
23/08/2019,MEA,10100,STD,311116,Tire,"13,093.26"
23/08/2019,SAM,10100,CRD,4050,Chains,"-1,062.96"
23/08/2019,SAM,10100,RTN,2095,Axle,"-4,798.08"
23/08/2019,SAM,10100,RTN,2095,Chains,-408.5
23/08/2019,SAM,10100,RTN,2095,Tire,"-115,075.48"
23/08/2019,SAM,10100,STD,1077,Axle,"48,677.58"
23/08/2019,SAM,10100,STD,1077,Chains,"1,334.72"
23/08/2019,SAM,10100,STD,1077,Drivetrain,"1,462.22"
23/08/2019,SAM,10100,STD,1077,Pedal,555.9
23/08/2019,SAM,10100,STD,1077,Tire,"107,825.90"
23/08/2019,SAM,10100,STD,4050,Axle,"13,373.93"
23/08/2019,SAM,10100,STD,4050,Chains,"2,251.28"
23/08/2019,SAM,10100,STD,4050,Drivetrain,"4,986.96"
23/08/2019,SAM,10100,STD,4050,Other,7.14
23/08/2019,SAM,10100,STD,4050,Tire,"9,425.84"
23/08/2019,SAM,10100,STD,8000,Axle,"20,396.00"
23/08/2019,SAM,10100,STD,8000,Chains,"1,569.96"
23/08/2019,SAM,10100,STD,8000,Drivetrain,"41,486.34"
23/08/2019,SAM,10100,STD,8000,Pedal,"1,020.00"
23/08/2019,SAM,10100,STD,8000,Saddle,118.58
23/08/2019,SAM,10100,STD,8000,Tire,"50,158.53"
23/08/2019,SAM,10100,STD,12015,Axle,"36,018.40"
23/08/2019,SAM,10100,STD,17145,Tire,"1,973.95"
24/08/2019,AUZ,10100,STD,110100,Other,14.84
24/08/2019,AUZ,10100,STD,110101,Other,42.12
24/08/2019,AUZ,10100,STD,110104,Other,48.3
24/08/2019,AUZ,10100,STD,110215,Other,"2,321.35"
24/08/2019,AUZ,10100,STD,210290,Axle,"1,558.20"
24/08/2019,AUZ,10100,STD,230220,Other,83.22
24/08/2019,EUR,10100,RTN,420000,Axle,-55.08
24/08/2019,EUR,10100,STD,120100,Other,60.48
24/08/2019,EUR,10100,STD,200025,Tire,"6,042.40"
24/08/2019,EUR,10100,STD,400400,Axle,708
24/08/2019,EUR,10100,STD,400400,Tire,"9,319.05"
24/08/2019,EUR,10100,STD,400955,Axle,"10,644.00"
24/08/2019,EUR,10100,STD,400955,Drivetrain,"1,621.92"
24/08/2019,EUR,10100,STD,400955,Tire,"8,995.32"
24/08/2019,EUR,10100,STD,420000,Axle,"2,184.39"
24/08/2019,EUR,10100,STD,420000,Tire,"6,404.16"
24/08/2019,EUR,10100,STD,431420,Axle,190.46
24/08/2019,EUR,10100,STD,431500,Tire,456.21
24/08/2019,EUR,10100,STD,431520,Tire,88.56
24/08/2019,EUR,10100,STD,499900,Tire,167.32
24/08/2019,EUR,10100,STD,499910,Tire,419.15
24/08/2019,MEA,10100,STD,110016,Bearing,398.84
24/08/2019,SAM,10100,RTN,16008,Axle,-438.7
24/08/2019,SAM,10100,RTN,16008,Chains,-27.54
24/08/2019,SAM,10100,RTN,16008,Tire,"-4,536.00"
24/08/2019,SAM,10100,STD,3049,Tire,"29,114.80"
24/08/2019,SAM,10100,STD,3450,Axle,"3,549.38"
24/08/2019,SAM,10100,STD,3450,Saddle,"1,526.85"
24/08/2019,SAM,10100,STD,3450,Tire,"1,068.00"
24/08/2019,SAM,10100,STD,4050,Axle,822.51
24/08/2019,SAM,10100,STD,8000,Axle,"26,473.11"
24/08/2019,SAM,10100,STD,8000,Chains,461.72
24/08/2019,SAM,10100,STD,8000,Drivetrain,325.68
24/08/2019,SAM,10100,STD,8000,Pedal,"4,557.30"
24/08/2019,SAM,10100,STD,8000,Saddle,200.9
24/08/2019,SAM,10100,STD,8000,Tire,"38,142.34"
24/08/2019,SAM,10100,STD,16008,Axle,"8,002.00"
24/08/2019,SAM,10100,STD,16008,Chains,"1,538.05"
24/08/2019,SAM,10100,STD,16008,Tire,"60,287.00"
24/08/2019,USA,10100,STD,110120,Tire,"86,505.30"
24/08/2019,USA,10100,STD,112020,Tire,"5,489.64"
25/08/2019,AFR,10100,STD,310090,Other,108.9
25/08/2019,AUZ,10100,STD,110100,Other,12
25/08/2019,AUZ,10100,STD,110104,Other,58.24
25/08/2019,AUZ,10100,STD,230220,Other,185.4
25/08/2019,AUZ,10100,STD,230730,Drivetrain,"1,276.00"
25/08/2019,EUR,10100,RTN,420000,Axle,-104.72
25/08/2019,EUR,10100,STD,120100,Other,133.62
25/08/2019,EUR,10100,STD,400900,Axle,"18,505.52"
25/08/2019,EUR,10100,STD,400900,Chains,327.85
25/08/2019,EUR,10100,STD,400900,Drivetrain,349.68
25/08/2019,EUR,10100,STD,400900,Tire,"10,155.88"
25/08/2019,EUR,10100,STD,400955,Axle,"18,100.77"
25/08/2019,EUR,10100,STD,400955,Drivetrain,833.28
25/08/2019,EUR,10100,STD,400955,Tire,"9,116.10"
25/08/2019,EUR,10100,STD,420000,Axle,"7,121.28"
25/08/2019,EUR,10100,STD,420000,Drivetrain,79.05
25/08/2019,EUR,10100,STD,420000,Tire,"19,695.90"
25/08/2019,EUR,10100,STD,431250,Axle,162.62
25/08/2019,EUR,10100,STD,431435,Axle,150.51
25/08/2019,EUR,10100,STD,433040,Axle,561.6
25/08/2019,EUR,10100,STD,433210,Axle,328.44
25/08/2019,EUR,10100,STD,499900,Tire,202.4
25/08/2019,EUR,10100,STD,499910,Tire,527.8
25/08/2019,MEA,10100,STD,110015,Bearing,"1,124.80"
25/08/2019,MEA,10100,STD,311118,Other,125.1
25/08/2019,SAM,10100,STD,2095,Axle,"4,067.82"
25/08/2019,SAM,10100,STD,2095,Chains,"2,530.80"
25/08/2019,SAM,10100,STD,2095,Drivetrain,"5,721.99"
25/08/2019,SAM,10100,STD,2095,Tire,"19,265.75"
25/08/2019,SAM,10100,STD,4050,Axle,"4,209.64"
25/08/2019,SAM,10100,STD,4050,Chains,558.14
25/08/2019,SAM,10100,STD,4050,Drivetrain,"2,843.75"
25/08/2019,SAM,10100,STD,4050,Tire,"9,300.50"
25/08/2019,SAM,10100,STD,8000,Axle,"6,411.60"
25/08/2019,SAM,10100,STD,8000,Chains,451.47
25/08/2019,SAM,10100,STD,8000,Drivetrain,"28,044.45"
25/08/2019,SAM,10100,STD,8000,Pedal,52.29
25/08/2019,SAM,10100,STD,8000,Tire,"12,337.18"
25/08/2019,SAM,10100,STD,14020,Tire,"4,843.52"
25/08/2019,SAM,10100,STD,17140,Tire,924.15
26/08/2019,AUZ,10100,STD,110100,Other,35.7
26/08/2019,AUZ,10100,STD,110101,Other,138.04
26/08/2019,AUZ,10100,STD,110104,Axle,"1,504.17"
26/08/2019,AUZ,10100,STD,110104,Other,95.7
26/08/2019,AUZ,10100,STD,230220,Axle,"5,612.00"
26/08/2019,AUZ,10100,STD,230220,Other,120.96
26/08/2019,AUZ,10100,STD,230220,Pedal,"1,653.15"
26/08/2019,AUZ,10100,STD,231460,Drivetrain,"18,317.20"
26/08/2019,EUR,10100,STD,110060,Tire,414.96
26/08/2019,EUR,10100,STD,120100,Other,18.08
26/08/2019,EUR,10100,STD,200125,Axle,161.2
26/08/2019,EUR,10100,STD,200125,Drivetrain,104.76
26/08/2019,EUR,10100,STD,200125,Pedal,31.31
26/08/2019,EUR,10100,STD,200125,Tire,"1,313.38"
26/08/2019,EUR,10100,STD,200310,Axle,"8,641.98"
26/08/2019,EUR,10100,STD,200310,Chains,"1,261.20"
26/08/2019,EUR,10100,STD,200310,Pedal,"34,882.92"
