Date,Currency,Value
27-Sep-17,RND,13.14
28-Sep-17,RND,13.14
29-Sep-17,RND,13.14
30-Sep-17,RND,13.14
01-Nov-17,RND,14.09
02-Nov-17,RND,14.09
03-Nov-17,RND,14.09
04-Nov-17,RND,14.09
05-Nov-17,RND,14.09
06-Nov-17,RND,14.09
07-Nov-17,RND,14.09
08-Nov-17,RND,14.09
09-Nov-17,RND,14.09
10-Nov-17,RND,14.09
11-Nov-17,RND,14.09
12-Nov-17,RND,14.09
13-Nov-17,RND,14.09
14-Nov-17,RND,14.09
15-Nov-17,RND,14.09
16-Nov-17,RND,14.09
17-Nov-17,RND,14.09
18-Nov-17,RND,14.09
19-Nov-17,RND,14.09
20-Nov-17,RND,14.09
21-Nov-17,RND,14.09
22-Nov-17,RND,14.09
23-Nov-17,RND,14.09
24-Nov-17,RND,14.09
25-Nov-17,RND,14.09
26-Nov-17,RND,14.09
27-Nov-17,RND,14.09
28-Nov-17,RND,14.09
29-Nov-17,RND,14.09
30-Nov-17,RND,14.09
01-Oct-17,RND,13.71
02-Oct-17,RND,13.71
03-Oct-17,RND,13.71
04-Oct-17,RND,13.71
05-Oct-17,RND,13.71
06-Oct-17,RND,13.71
07-Oct-17,RND,13.71
08-Oct-17,RND,13.71
09-Oct-17,RND,13.71
10-Oct-17,RND,13.71
11-Oct-17,RND,13.71
12-Oct-17,RND,13.71
13-Oct-17,RND,13.71
14-Oct-17,RND,13.71
15-Oct-17,RND,13.71
16-Oct-17,RND,13.71
17-Oct-17,RND,13.71
18-Oct-17,RND,13.71
19-Oct-17,RND,13.71
20-Oct-17,RND,13.71
21-Oct-17,RND,13.71
22-Oct-17,RND,13.71
23-Oct-17,RND,13.71
24-Oct-17,RND,13.71
25-Oct-17,RND,13.71
26-Oct-17,RND,13.71
27-Oct-17,RND,13.71
28-Oct-17,RND,13.71
29-Oct-17,RND,13.71
30-Oct-17,RND,13.71
31-Oct-17,RND,13.71
01-Dec-17,RND,13.13
02-Dec-17,RND,13.13
03-Dec-17,RND,13.13
04-Dec-17,RND,13.13
05-Dec-17,RND,13.13
06-Dec-17,RND,13.13
07-Dec-17,RND,13.13
08-Dec-17,RND,13.13
09-Dec-17,RND,13.13
10-Dec-17,RND,13.13
11-Dec-17,RND,13.13
12-Dec-17,RND,13.13
13-Dec-17,RND,13.13
14-Dec-17,RND,13.13
15-Dec-17,RND,13.13
16-Dec-17,RND,13.13
17-Dec-17,RND,13.13
18-Dec-17,RND,13.13
19-Dec-17,RND,13.13
20-Dec-17,RND,13.13
21-Dec-17,RND,13.13
22-Dec-17,RND,13.13
23-Dec-17,RND,13.13
24-Dec-17,RND,13.13
25-Dec-17,RND,13.13
26-Dec-17,RND,13.13
27-Dec-17,RND,13.13
28-Dec-17,RND,13.13
29-Dec-17,RND,13.13
30-Dec-17,RND,13.13
31-Dec-17,RND,13.13
01-May-17,RND,13.27
02-May-17,RND,13.27
03-May-17,RND,13.27
04-May-17,RND,13.27
05-May-17,RND,13.27
06-May-17,RND,13.27
07-May-17,RND,13.27
08-May-17,RND,13.27
09-May-17,RND,13.27
10-May-17,RND,13.27
11-May-17,RND,13.27
12-May-17,RND,13.27
13-May-17,RND,13.27
14-May-17,RND,13.27
15-May-17,RND,13.27
16-May-17,RND,13.27
17-May-17,RND,13.27
18-May-17,RND,13.27
19-May-17,RND,13.27
20-May-17,RND,13.27
21-May-17,RND,13.27
22-May-17,RND,13.27
23-May-17,RND,13.27
24-May-17,RND,13.27
25-May-17,RND,13.27
26-May-17,RND,13.27
27-May-17,RND,13.27
28-May-17,RND,13.27
29-May-17,RND,13.27
30-May-17,RND,13.27
31-May-17,RND,13.27
01-Apr-17,RND,13.45
02-Apr-17,RND,13.45
03-Apr-17,RND,13.45
04-Apr-17,RND,13.45
05-Apr-17,RND,13.45
06-Apr-17,RND,13.45
07-Apr-17,RND,13.45
08-Apr-17,RND,13.45
09-Apr-17,RND,13.45
10-Apr-17,RND,13.45
11-Apr-17,RND,13.45
12-Apr-17,RND,13.45
13-Apr-17,RND,13.45
14-Apr-17,RND,13.45
15-Apr-17,RND,13.45
16-Apr-17,RND,13.45
17-Apr-17,RND,13.45
18-Apr-17,RND,13.45
19-Apr-17,RND,13.45
20-Apr-17,RND,13.45
21-Apr-17,RND,13.45
22-Apr-17,RND,13.45
23-Apr-17,RND,13.45
24-Apr-17,RND,13.45
25-Apr-17,RND,13.45
26-Apr-17,RND,13.45
27-Apr-17,RND,13.45
28-Apr-17,RND,13.45
29-Apr-17,RND,13.45
30-Apr-17,RND,13.45
01-Jun-17,RND,12.91
02-Jun-17,RND,12.91
03-Jun-17,RND,12.91
04-Jun-17,RND,12.91
05-Jun-17,RND,12.91
06-Jun-17,RND,12.91
07-Jun-17,RND,12.91
08-Jun-17,RND,12.91
09-Jun-17,RND,12.91
10-Jun-17,RND,12.91
11-Jun-17,RND,12.91
12-Jun-17,RND,12.91
13-Jun-17,RND,12.91
14-Jun-17,RND,12.91
15-Jun-17,RND,12.91
16-Jun-17,RND,12.91
17-Jun-17,RND,12.91
18-Jun-17,RND,12.91
19-Jun-17,RND,12.91
20-Jun-17,RND,12.91
21-Jun-17,RND,12.91
22-Jun-17,RND,12.91
23-Jun-17,RND,12.91
24-Jun-17,RND,12.91
25-Jun-17,RND,12.91
26-Jun-17,RND,12.91
27-Jun-17,RND,12.91
28-Jun-17,RND,12.91
29-Jun-17,RND,12.91
30-Jun-17,RND,12.91
01-Feb-17,RND,13.19
02-Feb-17,RND,13.19
03-Feb-17,RND,13.19
04-Feb-17,RND,13.19
05-Feb-17,RND,13.19
06-Feb-17,RND,13.19
07-Feb-17,RND,13.19
08-Feb-17,RND,13.19
09-Feb-17,RND,13.19
10-Feb-17,RND,13.19
11-Feb-17,RND,13.19
12-Feb-17,RND,13.19
13-Feb-17,RND,13.19
14-Feb-17,RND,13.19
15-Feb-17,RND,13.19
16-Feb-17,RND,13.19
17-Feb-17,RND,13.19
18-Feb-17,RND,13.19
19-Feb-17,RND,13.19
20-Feb-17,RND,13.19
21-Feb-17,RND,13.19
22-Feb-17,RND,13.19
23-Feb-17,RND,13.19
24-Feb-17,RND,13.19
25-Feb-17,RND,13.19
26-Feb-17,RND,13.19
27-Feb-17,RND,13.19
28-Feb-17,RND,13.19
01-Jan-17,RND,13.57
02-Jan-17,RND,13.57
03-Jan-17,RND,13.57
04-Jan-17,RND,13.57
05-Jan-17,RND,13.57
06-Jan-17,RND,13.57
07-Jan-17,RND,13.57
08-Jan-17,RND,13.57
09-Jan-17,RND,13.57
10-Jan-17,RND,13.57
11-Jan-17,RND,13.57
12-Jan-17,RND,13.57
13-Jan-17,RND,13.57
14-Jan-17,RND,13.57
15-Jan-17,RND,13.57
16-Jan-17,RND,13.57
17-Jan-17,RND,13.57
18-Jan-17,RND,13.57
19-Jan-17,RND,13.57
20-Jan-17,RND,13.57
21-Jan-17,RND,13.57
22-Jan-17,RND,13.57
23-Jan-17,RND,13.57
24-Jan-17,RND,13.57
25-Jan-17,RND,13.57
26-Jan-17,RND,13.57
27-Jan-17,RND,13.57
28-Jan-17,RND,13.57
29-Jan-17,RND,13.57
30-Jan-17,RND,13.57
31-Jan-17,RND,13.57
01-Mar-17,RND,12.92
02-Mar-17,RND,12.92
03-Mar-17,RND,12.92
04-Mar-17,RND,12.92
05-Mar-17,RND,12.92
06-Mar-17,RND,12.92
07-Mar-17,RND,12.92
08-Mar-17,RND,12.92
09-Mar-17,RND,12.92
10-Mar-17,RND,12.92
11-Mar-17,RND,12.92
12-Mar-17,RND,12.92
13-Mar-17,RND,12.92
14-Mar-17,RND,12.92
15-Mar-17,RND,12.92
16-Mar-17,RND,12.92
17-Mar-17,RND,12.92
18-Mar-17,RND,12.92
19-Mar-17,RND,12.92
20-Mar-17,RND,12.92
21-Mar-17,RND,12.92
22-Mar-17,RND,12.92
23-Mar-17,RND,12.92
24-Mar-17,RND,12.92
25-Mar-17,RND,12.92
26-Mar-17,RND,12.92
27-Mar-17,RND,12.92
28-Mar-17,RND,12.92
29-Mar-17,RND,12.92
30-Mar-17,RND,12.92
31-Mar-17,RND,12.92
01-Jul-17,USD,1
02-Jul-17,USD,1
03-Jul-17,USD,1
04-Jul-17,USD,1
05-Jul-17,USD,1
06-Jul-17,USD,1
07-Jul-17,USD,1
08-Jul-17,USD,1
09-Jul-17,USD,1
10-Jul-17,USD,1
11-Jul-17,USD,1
12-Jul-17,USD,1
13-Jul-17,USD,1
14-Jul-17,USD,1
15-Jul-17,USD,1
16-Jul-17,USD,1
17-Jul-17,USD,1
18-Jul-17,USD,1
19-Jul-17,USD,1
20-Jul-17,USD,1
21-Jul-17,USD,1
22-Jul-17,USD,1
23-Jul-17,USD,1
24-Jul-17,USD,1
25-Jul-17,USD,1
26-Jul-17,USD,1
27-Jul-17,USD,1
28-Jul-17,USD,1
29-Jul-17,USD,1
30-Jul-17,USD,1
31-Jul-17,USD,1
01-Aug-17,USD,1
02-Aug-17,USD,1
03-Aug-17,USD,1
04-Aug-17,USD,1
05-Aug-17,USD,1
06-Aug-17,USD,1
07-Aug-17,USD,1
08-Aug-17,USD,1
09-Aug-17,USD,1
10-Aug-17,USD,1
11-Aug-17,USD,1
12-Aug-17,USD,1
13-Aug-17,USD,1
14-Aug-17,USD,1
15-Aug-17,USD,1
16-Aug-17,USD,1
17-Aug-17,USD,1
18-Aug-17,USD,1
19-Aug-17,USD,1
20-Aug-17,USD,1
21-Aug-17,USD,1
22-Aug-17,USD,1
23-Aug-17,USD,1
24-Aug-17,USD,1
25-Aug-17,USD,1
26-Aug-17,USD,1
27-Aug-17,USD,1
28-Aug-17,USD,1
29-Aug-17,USD,1
30-Aug-17,USD,1
31-Aug-17,USD,1
01-Sep-17,USD,1
02-Sep-17,USD,1
03-Sep-17,USD,1
04-Sep-17,USD,1
05-Sep-17,USD,1
06-Sep-17,USD,1
07-Sep-17,USD,1
08-Sep-17,USD,1
09-Sep-17,USD,1
10-Sep-17,USD,1
11-Sep-17,USD,1
12-Sep-17,USD,1
13-Sep-17,USD,1
14-Sep-17,USD,1
15-Sep-17,USD,1
16-Sep-17,USD,1
17-Sep-17,USD,1
18-Sep-17,USD,1
19-Sep-17,USD,1
20-Sep-17,USD,1
21-Sep-17,USD,1
22-Sep-17,USD,1
23-Sep-17,USD,1
24-Sep-17,USD,1
25-Sep-17,USD,1
26-Sep-17,USD,1
27-Sep-17,USD,1
28-Sep-17,USD,1
29-Sep-17,USD,1
30-Sep-17,USD,1
01-Nov-17,USD,1
02-Nov-17,USD,1
03-Nov-17,USD,1
04-Nov-17,USD,1
05-Nov-17,USD,1
06-Nov-17,USD,1
07-Nov-17,USD,1
08-Nov-17,USD,1
09-Nov-17,USD,1
10-Nov-17,USD,1
11-Nov-17,USD,1
12-Nov-17,USD,1
13-Nov-17,USD,1
14-Nov-17,USD,1
15-Nov-17,USD,1
16-Nov-17,USD,1
17-Nov-17,USD,1
18-Nov-17,USD,1
19-Nov-17,USD,1
20-Nov-17,USD,1
21-Nov-17,USD,1
22-Nov-17,USD,1
23-Nov-17,USD,1
24-Nov-17,USD,1
25-Nov-17,USD,1
26-Nov-17,USD,1
27-Nov-17,USD,1
28-Nov-17,USD,1
29-Nov-17,USD,1
30-Nov-17,USD,1
01-Oct-17,USD,1
02-Oct-17,USD,1
03-Oct-17,USD,1
04-Oct-17,USD,1
05-Oct-17,USD,1
06-Oct-17,USD,1
07-Oct-17,USD,1
08-Oct-17,USD,1
09-Oct-17,USD,1
10-Oct-17,USD,1
11-Oct-17,USD,1
12-Oct-17,USD,1
13-Oct-17,USD,1
14-Oct-17,USD,1
15-Oct-17,USD,1
16-Oct-17,USD,1
17-Oct-17,USD,1
18-Oct-17,USD,1
19-Oct-17,USD,1
20-Oct-17,USD,1
21-Oct-17,USD,1
22-Oct-17,USD,1
23-Oct-17,USD,1
24-Oct-17,USD,1
25-Oct-17,USD,1
26-Oct-17,USD,1
27-Oct-17,USD,1
28-Oct-17,USD,1
29-Oct-17,USD,1
30-Oct-17,USD,1
31-Oct-17,USD,1
01-Dec-17,USD,1
02-Dec-17,USD,1
03-Dec-17,USD,1
04-Dec-17,USD,1
05-Dec-17,USD,1
06-Dec-17,USD,1
07-Dec-17,USD,1
08-Dec-17,USD,1
09-Dec-17,USD,1
10-Dec-17,USD,1
11-Dec-17,USD,1
12-Dec-17,USD,1
13-Dec-17,USD,1
14-Dec-17,USD,1
15-Dec-17,USD,1
16-Dec-17,USD,1
17-Dec-17,USD,1
18-Dec-17,USD,1
19-Dec-17,USD,1
20-Dec-17,USD,1
21-Dec-17,USD,1
22-Dec-17,USD,1
23-Dec-17,USD,1
24-Dec-17,USD,1
25-Dec-17,USD,1
26-Dec-17,USD,1
27-Dec-17,USD,1
28-Dec-17,USD,1
29-Dec-17,USD,1
30-Dec-17,USD,1
31-Dec-17,USD,1
01-May-17,USD,1
02-May-17,USD,1
03-May-17,USD,1
04-May-17,USD,1
05-May-17,USD,1
06-May-17,USD,1
07-May-17,USD,1
08-May-17,USD,1
09-May-17,USD,1
10-May-17,USD,1
11-May-17,USD,1
12-May-17,USD,1
13-May-17,USD,1
14-May-17,USD,1
15-May-17,USD,1
16-May-17,USD,1
17-May-17,USD,1
18-May-17,USD,1
19-May-17,USD,1
20-May-17,USD,1
21-May-17,USD,1
22-May-17,USD,1
23-May-17,USD,1
24-May-17,USD,1
25-May-17,USD,1
26-May-17,USD,1
27-May-17,USD,1
28-May-17,USD,1
29-May-17,USD,1
30-May-17,USD,1
31-May-17,USD,1
01-Apr-17,USD,1
02-Apr-17,USD,1
03-Apr-17,USD,1
04-Apr-17,USD,1
05-Apr-17,USD,1
06-Apr-17,USD,1
07-Apr-17,USD,1
08-Apr-17,USD,1
09-Apr-17,USD,1
10-Apr-17,USD,1
11-Apr-17,USD,1
12-Apr-17,USD,1
13-Apr-17,USD,1
14-Apr-17,USD,1
15-Apr-17,USD,1
16-Apr-17,USD,1
17-Apr-17,USD,1
18-Apr-17,USD,1
19-Apr-17,USD,1
20-Apr-17,USD,1
21-Apr-17,USD,1
22-Apr-17,USD,1
23-Apr-17,USD,1
24-Apr-17,USD,1
25-Apr-17,USD,1
26-Apr-17,USD,1
27-Apr-17,USD,1
28-Apr-17,USD,1
29-Apr-17,USD,1
30-Apr-17,USD,1
01-Jun-17,USD,1
02-Jun-17,USD,1
03-Jun-17,USD,1
04-Jun-17,USD,1
05-Jun-17,USD,1
06-Jun-17,USD,1
07-Jun-17,USD,1
08-Jun-17,USD,1
09-Jun-17,USD,1
10-Jun-17,USD,1
11-Jun-17,USD,1
12-Jun-17,USD,1
13-Jun-17,USD,1
14-Jun-17,USD,1
15-Jun-17,USD,1
16-Jun-17,USD,1
17-Jun-17,USD,1
18-Jun-17,USD,1
19-Jun-17,USD,1
20-Jun-17,USD,1
21-Jun-17,USD,1
22-Jun-17,USD,1
23-Jun-17,USD,1
24-Jun-17,USD,1
25-Jun-17,USD,1
26-Jun-17,USD,1
27-Jun-17,USD,1
28-Jun-17,USD,1
29-Jun-17,USD,1
30-Jun-17,USD,1
01-Feb-17,USD,1
02-Feb-17,USD,1
03-Feb-17,USD,1
04-Feb-17,USD,1
05-Feb-17,USD,1
06-Feb-17,USD,1
07-Feb-17,USD,1
08-Feb-17,USD,1
09-Feb-17,USD,1
10-Feb-17,USD,1
11-Feb-17,USD,1
12-Feb-17,USD,1
13-Feb-17,USD,1
14-Feb-17,USD,1
15-Feb-17,USD,1
16-Feb-17,USD,1
17-Feb-17,USD,1
18-Feb-17,USD,1
19-Feb-17,USD,1
20-Feb-17,USD,1
21-Feb-17,USD,1
22-Feb-17,USD,1
23-Feb-17,USD,1
24-Feb-17,USD,1
25-Feb-17,USD,1
26-Feb-17,USD,1
27-Feb-17,USD,1
28-Feb-17,USD,1
01-Jan-17,USD,1
02-Jan-17,USD,1
03-Jan-17,USD,1
04-Jan-17,USD,1
05-Jan-17,USD,1
06-Jan-17,USD,1
07-Jan-17,USD,1
08-Jan-17,USD,1
09-Jan-17,USD,1
10-Jan-17,USD,1
11-Jan-17,USD,1
12-Jan-17,USD,1
13-Jan-17,USD,1
14-Jan-17,USD,1
15-Jan-17,USD,1
16-Jan-17,USD,1
17-Jan-17,USD,1
18-Jan-17,USD,1
19-Jan-17,USD,1
20-Jan-17,USD,1
21-Jan-17,USD,1
22-Jan-17,USD,1
23-Jan-17,USD,1
24-Jan-17,USD,1
25-Jan-17,USD,1
26-Jan-17,USD,1
27-Jan-17,USD,1
28-Jan-17,USD,1
29-Jan-17,USD,1
30-Jan-17,USD,1
31-Jan-17,USD,1
01-Mar-17,USD,1
02-Mar-17,USD,1
03-Mar-17,USD,1
04-Mar-17,USD,1
05-Mar-17,USD,1
06-Mar-17,USD,1
07-Mar-17,USD,1
08-Mar-17,USD,1
09-Mar-17,USD,1
10-Mar-17,USD,1
11-Mar-17,USD,1
12-Mar-17,USD,1
13-Mar-17,USD,1
14-Mar-17,USD,1
15-Mar-17,USD,1
16-Mar-17,USD,1
17-Mar-17,USD,1
18-Mar-17,USD,1
19-Mar-17,USD,1
20-Mar-17,USD,1
21-Mar-17,USD,1
22-Mar-17,USD,1
23-Mar-17,USD,1
24-Mar-17,USD,1
25-Mar-17,USD,1
26-Mar-17,USD,1
27-Mar-17,USD,1
28-Mar-17,USD,1
29-Mar-17,USD,1
30-Mar-17,USD,1
31-Mar-17,USD,1
01-Jul-18,USD,1
02-Jul-18,USD,1
03-Jul-18,USD,1
04-Jul-18,USD,1
05-Jul-18,USD,1
06-Jul-18,USD,1
07-Jul-18,USD,1
08-Jul-18,USD,1
09-Jul-18,USD,1
10-Jul-18,USD,1
11-Jul-18,USD,1
12-Jul-18,USD,1
13-Jul-18,USD,1
14-Jul-18,USD,1
15-Jul-18,USD,1
16-Jul-18,USD,1
17-Jul-18,USD,1
18-Jul-18,USD,1
19-Jul-18,USD,1
20-Jul-18,USD,1
21-Jul-18,USD,1
22-Jul-18,USD,1
23-Jul-18,USD,1
24-Jul-18,USD,1
25-Jul-18,USD,1
26-Jul-18,USD,1
27-Jul-18,USD,1
28-Jul-18,USD,1
29-Jul-18,USD,1
30-Jul-18,USD,1
31-Jul-18,USD,1
01-Aug-18,USD,1
02-Aug-18,USD,1
03-Aug-18,USD,1
04-Aug-18,USD,1
05-Aug-18,USD,1
06-Aug-18,USD,1
07-Aug-18,USD,1
08-Aug-18,USD,1
09-Aug-18,USD,1
10-Aug-18,USD,1
11-Aug-18,USD,1
12-Aug-18,USD,1
13-Aug-18,USD,1
14-Aug-18,USD,1
15-Aug-18,USD,1
16-Aug-18,USD,1
17-Aug-18,USD,1
18-Aug-18,USD,1
19-Aug-18,USD,1
20-Aug-18,USD,1
21-Aug-18,USD,1
22-Aug-18,USD,1
23-Aug-18,USD,1
24-Aug-18,USD,1
25-Aug-18,USD,1
26-Aug-18,USD,1
27-Aug-18,USD,1
28-Aug-18,USD,1
29-Aug-18,USD,1
30-Aug-18,USD,1
31-Aug-18,USD,1
01-Sep-18,USD,1
02-Sep-18,USD,1
03-Sep-18,USD,1
04-Sep-18,USD,1
05-Sep-18,USD,1
06-Sep-18,USD,1
07-Sep-18,USD,1
08-Sep-18,USD,1
09-Sep-18,USD,1
10-Sep-18,USD,1
11-Sep-18,USD,1
12-Sep-18,USD,1
13-Sep-18,USD,1
14-Sep-18,USD,1
15-Sep-18,USD,1
16-Sep-18,USD,1
17-Sep-18,USD,1
18-Sep-18,USD,1
19-Sep-18,USD,1
20-Sep-18,USD,1
21-Sep-18,USD,1
22-Sep-18,USD,1
23-Sep-18,USD,1
24-Sep-18,USD,1
25-Sep-18,USD,1
26-Sep-18,USD,1
27-Sep-18,USD,1
28-Sep-18,USD,1
29-Sep-18,USD,1
30-Sep-18,USD,1
01-Nov-18,USD,1
02-Nov-18,USD,1
03-Nov-18,USD,1
04-Nov-18,USD,1
05-Nov-18,USD,1
06-Nov-18,USD,1
07-Nov-18,USD,1
08-Nov-18,USD,1
09-Nov-18,USD,1
10-Nov-18,USD,1
11-Nov-18,USD,1
12-Nov-18,USD,1
13-Nov-18,USD,1
14-Nov-18,USD,1
15-Nov-18,USD,1
16-Nov-18,USD,1
17-Nov-18,USD,1
18-Nov-18,USD,1
19-Nov-18,USD,1
20-Nov-18,USD,1
21-Nov-18,USD,1
22-Nov-18,USD,1
23-Nov-18,USD,1
24-Nov-18,USD,1
25-Nov-18,USD,1
26-Nov-18,USD,1
27-Nov-18,USD,1
28-Nov-18,USD,1
29-Nov-18,USD,1
30-Nov-18,USD,1
01-Oct-18,USD,1
02-Oct-18,USD,1
03-Oct-18,USD,1
04-Oct-18,USD,1
05-Oct-18,USD,1
06-Oct-18,USD,1
07-Oct-18,USD,1
08-Oct-18,USD,1
09-Oct-18,USD,1
10-Oct-18,USD,1
11-Oct-18,USD,1
12-Oct-18,USD,1
13-Oct-18,USD,1
14-Oct-18,USD,1
15-Oct-18,USD,1
16-Oct-18,USD,1
17-Oct-18,USD,1
18-Oct-18,USD,1
19-Oct-18,USD,1
20-Oct-18,USD,1
21-Oct-18,USD,1
22-Oct-18,USD,1
23-Oct-18,USD,1
24-Oct-18,USD,1
25-Oct-18,USD,1
26-Oct-18,USD,1
27-Oct-18,USD,1
28-Oct-18,USD,1
29-Oct-18,USD,1
30-Oct-18,USD,1
31-Oct-18,USD,1
01-Dec-18,USD,1
02-Dec-18,USD,1
03-Dec-18,USD,1
04-Dec-18,USD,1
05-Dec-18,USD,1
06-Dec-18,USD,1
07-Dec-18,USD,1
08-Dec-18,USD,1
09-Dec-18,USD,1
10-Dec-18,USD,1
11-Dec-18,USD,1
12-Dec-18,USD,1
13-Dec-18,USD,1
14-Dec-18,USD,1
15-Dec-18,USD,1
16-Dec-18,USD,1
17-Dec-18,USD,1
18-Dec-18,USD,1
19-Dec-18,USD,1
20-Dec-18,USD,1
21-Dec-18,USD,1
22-Dec-18,USD,1
23-Dec-18,USD,1
24-Dec-18,USD,1
25-Dec-18,USD,1
26-Dec-18,USD,1
27-Dec-18,USD,1
28-Dec-18,USD,1
29-Dec-18,USD,1
30-Dec-18,USD,1
31-Dec-18,USD,1
01-May-18,USD,1
02-May-18,USD,1
03-May-18,USD,1
04-May-18,USD,1
05-May-18,USD,1
06-May-18,USD,1
07-May-18,USD,1
08-May-18,USD,1
09-May-18,USD,1
10-May-18,USD,1
11-May-18,USD,1
12-May-18,USD,1
13-May-18,USD,1
14-May-18,USD,1
15-May-18,USD,1
16-May-18,USD,1
17-May-18,USD,1
18-May-18,USD,1
19-May-18,USD,1
20-May-18,USD,1
21-May-18,USD,1
22-May-18,USD,1
23-May-18,USD,1
24-May-18,USD,1
25-May-18,USD,1
26-May-18,USD,1
27-May-18,USD,1
28-May-18,USD,1
29-May-18,USD,1
30-May-18,USD,1
31-May-18,USD,1
01-Apr-18,USD,1
02-Apr-18,USD,1
03-Apr-18,USD,1
04-Apr-18,USD,1
05-Apr-18,USD,1
06-Apr-18,USD,1
07-Apr-18,USD,1
08-Apr-18,USD,1
09-Apr-18,USD,1
10-Apr-18,USD,1
11-Apr-18,USD,1
12-Apr-18,USD,1
13-Apr-18,USD,1
14-Apr-18,USD,1
15-Apr-18,USD,1
16-Apr-18,USD,1
17-Apr-18,USD,1
18-Apr-18,USD,1
19-Apr-18,USD,1
20-Apr-18,USD,1
21-Apr-18,USD,1
22-Apr-18,USD,1
23-Apr-18,USD,1
24-Apr-18,USD,1
25-Apr-18,USD,1
26-Apr-18,USD,1
27-Apr-18,USD,1
28-Apr-18,USD,1
29-Apr-18,USD,1
30-Apr-18,USD,1
01-Jun-18,USD,1
02-Jun-18,USD,1
03-Jun-18,USD,1
04-Jun-18,USD,1
05-Jun-18,USD,1
06-Jun-18,USD,1
07-Jun-18,USD,1
08-Jun-18,USD,1
09-Jun-18,USD,1
10-Jun-18,USD,1
11-Jun-18,USD,1
12-Jun-18,USD,1
13-Jun-18,USD,1
14-Jun-18,USD,1
15-Jun-18,USD,1
16-Jun-18,USD,1
17-Jun-18,USD,1
18-Jun-18,USD,1
19-Jun-18,USD,1
20-Jun-18,USD,1
21-Jun-18,USD,1
22-Jun-18,USD,1
23-Jun-18,USD,1
24-Jun-18,USD,1
25-Jun-18,USD,1
26-Jun-18,USD,1
27-Jun-18,USD,1
28-Jun-18,USD,1
29-Jun-18,USD,1
30-Jun-18,USD,1
01-Feb-18,USD,1
02-Feb-18,USD,1
03-Feb-18,USD,1
04-Feb-18,USD,1
05-Feb-18,USD,1
06-Feb-18,USD,1
07-Feb-18,USD,1
08-Feb-18,USD,1
09-Feb-18,USD,1
10-Feb-18,USD,1
11-Feb-18,USD,1
12-Feb-18,USD,1
13-Feb-18,USD,1
14-Feb-18,USD,1
15-Feb-18,USD,1
16-Feb-18,USD,1
17-Feb-18,USD,1
18-Feb-18,USD,1
19-Feb-18,USD,1
20-Feb-18,USD,1
21-Feb-18,USD,1
22-Feb-18,USD,1
23-Feb-18,USD,1
24-Feb-18,USD,1
25-Feb-18,USD,1
26-Feb-18,USD,1
27-Feb-18,USD,1
28-Feb-18,USD,1
01-Jan-18,USD,1
02-Jan-18,USD,1
03-Jan-18,USD,1
04-Jan-18,USD,1
05-Jan-18,USD,1
06-Jan-18,USD,1
07-Jan-18,USD,1
08-Jan-18,USD,1
09-Jan-18,USD,1
10-Jan-18,USD,1
11-Jan-18,USD,1
12-Jan-18,USD,1
13-Jan-18,USD,1
14-Jan-18,USD,1
15-Jan-18,USD,1
16-Jan-18,USD,1
17-Jan-18,USD,1
18-Jan-18,USD,1
19-Jan-18,USD,1
20-Jan-18,USD,1
21-Jan-18,USD,1
22-Jan-18,USD,1
23-Jan-18,USD,1
24-Jan-18,USD,1
25-Jan-18,USD,1
26-Jan-18,USD,1
27-Jan-18,USD,1
28-Jan-18,USD,1
29-Jan-18,USD,1
30-Jan-18,USD,1
31-Jan-18,USD,1
01-Mar-18,USD,1
02-Mar-18,USD,1
03-Mar-18,USD,1
04-Mar-18,USD,1
05-Mar-18,USD,1
06-Mar-18,USD,1
07-Mar-18,USD,1
08-Mar-18,USD,1
09-Mar-18,USD,1
10-Mar-18,USD,1
11-Mar-18,USD,1
12-Mar-18,USD,1
13-Mar-18,USD,1
14-Mar-18,USD,1
15-Mar-18,USD,1
16-Mar-18,USD,1
17-Mar-18,USD,1
18-Mar-18,USD,1
19-Mar-18,USD,1
20-Mar-18,USD,1
21-Mar-18,USD,1
22-Mar-18,USD,1
23-Mar-18,USD,1
24-Mar-18,USD,1
25-Mar-18,USD,1
26-Mar-18,USD,1
27-Mar-18,USD,1
28-Mar-18,USD,1
29-Mar-18,USD,1
30-Mar-18,USD,1
31-Mar-18,USD,1
01-Jul-19,USD,1
02-Jul-19,USD,1
03-Jul-19,USD,1
04-Jul-19,USD,1
05-Jul-19,USD,1
06-Jul-19,USD,1
07-Jul-19,USD,1
08-Jul-19,USD,1
09-Jul-19,USD,1
10-Jul-19,USD,1
11-Jul-19,USD,1
12-Jul-19,USD,1
13-Jul-19,USD,1
14-Jul-19,USD,1
15-Jul-19,USD,1
16-Jul-19,USD,1
17-Jul-19,USD,1
18-Jul-19,USD,1
19-Jul-19,USD,1
20-Jul-19,USD,1
21-Jul-19,USD,1
22-Jul-19,USD,1
23-Jul-19,USD,1
24-Jul-19,USD,1
25-Jul-19,USD,1
26-Jul-19,USD,1
27-Jul-19,USD,1
28-Jul-19,USD,1
29-Jul-19,USD,1
30-Jul-19,USD,1
31-Jul-19,USD,1
01-Aug-19,USD,1
02-Aug-19,USD,1
03-Aug-19,USD,1
04-Aug-19,USD,1
05-Aug-19,USD,1
06-Aug-19,USD,1
07-Aug-19,USD,1
08-Aug-19,USD,1
09-Aug-19,USD,1
